s3ic_id,num_dep,region,department,city,name,lat,lon,last_inspection,regime,seveso,family,active,code_postal,code_insee,code_naf
0065.12500,95,ILE DE FRANCE,VAL D'OISE,SURVILLIERS,ING REEIF ( ex IPBM ex SOPHIA GE),666519,6888306,2021-01-25,A,NS,Industries,En fonctionnement,95470,95604,
0065.12501,95,ILE DE FRANCE,VAL D'OISE,ST LEU LA FORET,AGV 95,645012,6878352,2018-06-19,E,NS,Industries,En fonctionnement,95320,95563,45.11Z
0065.12512,77,ILE DE FRANCE,SEINE ET MARNE,BRIE COMTE ROBERT,SCI BATIBRIE (ex. CHROMOVOGUE),671948,6844852,2016-12-06,E,NS,Industries,En fonctionnement,77170,77053,
0065.12516,77,ILE DE FRANCE,SEINE ET MARNE,JOSSIGNY,Hôpital de Jossigny,683181,6861035,2020-12-14,E,NS,Industries,En fonctionnement,77600,77237,
0065.12517,78,ILE DE FRANCE,YVELINES,VERSAILLES,EP du chateau du musee et de domaine nal,635543,6856365,2019-07-01,E,NS,Industries,En fonctionnement,78000,78646,
0065.12539,77,ILE DE FRANCE,SEINE ET MARNE,BAGNEAUX SUR LOING,AIR LIQUIDE FRANCE INDUSTRIE,678273,6791754,2018-04-27,A,SB,Industries,En fonctionnement,77167,77016,20.11Z
0065.12554,95,ILE DE FRANCE,VAL D'OISE,GARGES LES GONESSE,SCI LA MUETTE (ex UGICOMI),656669,6874231,2020-10-16,A,NS,Industries,En fonctionnement,95140,95268,68.20B
0065.12585,77,ILE DE FRANCE,SEINE ET MARNE,CHATRES,AEW Europe (mandataire de la société),687900,6847130,2020-06-15,A,NS,Industries,En fonctionnement,77610,77104,
0065.12610,77,ILE DE FRANCE,SEINE ET MARNE,LA GRANDE PAROISSE,ASTRA RECYCLAGE,694305,6809416,2020-10-06,A,NS,Industries,En fonctionnement,77130,77210,
0065.12611,95,ILE DE FRANCE,VAL D'OISE,SARCELLES,PAPREC D3E (ex VALDELEC),655519,6877447,2020-05-12,A,NS,Industries,En fonctionnement,95200,95585,38.32Z
0065.12623,77,ILE DE FRANCE,SEINE ET MARNE,VERT ST DENIS,ITM LAI,673281,6830154,2017-05-16,A,NS,Industries,En fonctionnement,77240,77495,
0065.12632,78,ILE DE FRANCE,YVELINES,LES MUREAUX,Sté Foncière et Commerc d'Investissement,618844,6876865,2018-01-26,E,NS,Industries,En fonctionnement,78130,78440,68.32A
0065.12634,95,ILE DE FRANCE,VAL D'OISE,GROSLAY,GARAGE UNIVERSEL AUTO PIECES (ex MPA),653438,6875707,2020-11-17,E,NS,Industries,En fonctionnement,95410,95288,
0065.12635,77,ILE DE FRANCE,SEINE ET MARNE,CREGY LES MEAUX,SODIS ex.SCI MEAUX VERT ST DENIS,690711,6875239,2020-11-27,A,NS,Industries,En fonctionnement,77124,77143,
0065.12640,78,ILE DE FRANCE,YVELINES,ACHERES,GSM,631974,6876068,2019-03-14,A,NS,Carrières,En fonctionnement,78260,78005,
0065.12641,77,ILE DE FRANCE,SEINE ET MARNE,MOUSSY LE NEUF,LOGICOR 1,671471,6885547,2019-02-11,A,NS,Industries,En fonctionnement,77230,77322,
0065.12663,95,ILE DE FRANCE,VAL D'OISE,LOUVRES,COSSON (plateforme) LOUVRES,664767,6884438,2020-10-12,A,NS,Industries,En fonctionnement,95380,95351,
0065.12705,95,ILE DE FRANCE,VAL D'OISE,BERNES SUR OISE,METALINOX,648755,6894967,2021-02-12,A,NS,Industries,En fonctionnement,95340,95058,38.32Z
0065.12706,78,ILE DE FRANCE,YVELINES,ACHERES,LA GRANDE ARCHE (carrière),631596,6874651,2018-01-12,A,NS,Carrières,En fonctionnement,78260,78005,08.11Z
0065.12709,95,ILE DE FRANCE,VAL D'OISE,ST OUEN L AUMONE,LOGICOR,636078,6881101,2015-10-01,E,NS,Industries,En fonctionnement,95066,95572,
0065.12747,78,ILE DE FRANCE,YVELINES,ST CYR L ECOLE,HYDREAULYS (EX SMAROV),632377,6858104,2019-02-07,A,NS,Industries,En fonctionnement,78210,78545,
0065.12763,95,ILE DE FRANCE,VAL D'OISE,VILLIERS LE BEL,MAJ (ex GRENELLE SERVICE),655317,6878011,2019-04-10,E,NS,Industries,En fonctionnement,95400,95680,
0065.12767,78,ILE DE FRANCE,YVELINES,LIMAY,FRANCE PLASTIQUES RECYCLAGE,607566,6876420,2020-09-18,A,NS,Industries,En fonctionnement,78520,78335,38.32Z
0065.12777,95,ILE DE FRANCE,VAL D'OISE,GONESSE,GL EVENTS SERVICES (exSNC TULIPES NORD),660605,6874138,2018-10-04,A,NS,Industries,En fonctionnement,95500,95277,
0065.12795,91,ILE DE FRANCE,ESSONNE,ST MICHEL SUR ORGE,VALVE PRECISION ,649943,6835891,2020-06-11,E,NS,Industries,En fonctionnement,91240,91570,22.22Z
0065.12803,91,ILE DE FRANCE,ESSONNE,WISSOUS,AFM,650597,6847809,2016-05-11,E,NS,Industries,En fonctionnement,91320,91689,38.32Z
0065.12848,91,ILE DE FRANCE,ESSONNE,WISSOUS,ENTREPOTS  RANGER PARIS SUD,649720,6847562,2017-04-06,E,NS,Industries,En fonctionnement,91320,91689,
0065.12877,77,ILE DE FRANCE,SEINE ET MARNE,CITRY,GSM Secteur IDF Est,718190,6874213,2016-02-11,A,NS,Carrières,En fonctionnement,77730,77117,08.12Z
0065.12882,77,ILE DE FRANCE,SEINE ET MARNE,CHEVRY COSSIGNY,KALFA SAS,674488,6847636,2019-06-03,A,NS,Industries,En fonctionnement,77173,77114,25.62B
0065.12902,91,ILE DE FRANCE,ESSONNE,BOISSY SOUS ST YON,SPRA,642234,6827885,2020-07-01,E,NS,Industries,En fonctionnement,91790,91085,
0065.12926,78,ILE DE FRANCE,YVELINES,BUC,CALORIE FLUOR,635241,6851503,2019-02-18,A,NS,Industries,En fonctionnement,78530,78117,
0065.12960,77,ILE DE FRANCE,SEINE ET MARNE,BAILLY ROMAINVILLIERS,NATIXIS,685342,6860634,2019-03-29,E,NS,Industries,En fonctionnement,77700,77018,
0065.12981,78,ILE DE FRANCE,YVELINES,MONTIGNY LE BRETONNEUX,BOUYGUES TELECOM,629259,6855422,2019-06-06,E,NS,Industries,En fonctionnement,78051,78423,
0065.12989,91,ILE DE FRANCE,ESSONNE,ETAMPES,BIONERVAL,638027,6817328,2019-08-29,A,NS,Industries,En fonctionnement,91150,91223,
0065.12991,77,ILE DE FRANCE,SEINE ET MARNE,ST FARGEAU PONTHIERRY,BNP PARIBAS REAL ESTATE PROPERTY MANAGEM,664403,6826147,2017-10-03,E,NS,Industries,En fonctionnement,77310,77407,
0065.12993,77,ILE DE FRANCE,SEINE ET MARNE,ST FARGEAU PONTHIERRY,LOGICOR(Shine) Saint Fargeau (Bât. B),664642,6826297,2017-11-24,E,NS,Industries,En fonctionnement,77310,77407,
0065.13048,95,ILE DE FRANCE,VAL D'OISE,NEUVILLE SUR OISE,VEOLIA EAU,632156,6878531,2020-09-09,E,NS,Industries,En fonctionnement,95000,95450,
0065.13109,95,ILE DE FRANCE,VAL D'OISE,GONESSE,MANUTAN (Tulipes Nord),660335,6874307,2021-01-15,A,NS,Industries,En fonctionnement,95500,95277,
0065.13120,91,ILE DE FRANCE,ESSONNE,WISSOUS,LAFARGE BETONS Vallée de Seine,651636,6846913,2019-06-18,E,NS,Industries,En fonctionnement,91320,91689,
0065.13122,77,ILE DE FRANCE,SEINE ET MARNE,JOUARRE,DRM,709129,6869737,2020-07-20,A,NS,Industries,En fonctionnement,77640,77238,38.32Z
0065.13127,78,ILE DE FRANCE,YVELINES,LA VILLENEUVE EN CHEVRIE,SEVEPI,591814,6881186,2018-03-14,A,NS,Industries,En fonctionnement,78270,78668,46.21Z
0065.13131,78,ILE DE FRANCE,YVELINES,MAGNY LES HAMEAUX,TELEHOUSE EUROPE,632227,6847702,2018-12-11,E,NS,Industries,En fonctionnement,78114,78356,61.90Z
0065.13133,77,ILE DE FRANCE,SEINE ET MARNE,ST PIERRE LES NEMOURS,SICTRM DE LA VALLEE DU LOING,677004,6797698,2017-05-24,E,NS,Industries,En fonctionnement,77140,77431,
0065.13135,95,ILE DE FRANCE,VAL D'OISE,BEZONS,RIBER,642250,6869344,2015-12-21,E,NS,Industries,En fonctionnement,95870,95063,26.51B
0065.13142,78,ILE DE FRANCE,YVELINES,HOUDAN,TECSERM SN (EX SERMM et  Ex AEROSYS),597120,6856312,2018-01-24,E,NS,Industries,En fonctionnement,78550,78310,
0065.13144,77,ILE DE FRANCE,SEINE ET MARNE,LIEUSAINT,NATIXIS,667099,6835756,2018-10-04,E,NS,Industries,En fonctionnement,77127,77251,
0065.13161,91,ILE DE FRANCE,ESSONNE,ST GERMAIN LES ARPAJON,SMCTVPE,646837,6832659,2018-03-14,E,NS,Industries,En fonctionnement,91180,91552,
0065.13196,77,ILE DE FRANCE,SEINE ET MARNE,LA BROSSE MONTCEAUX,PHYTORESTORE,702029,6805649,2019-10-01,A,NS,Industries,En fonctionnement,77940,77054,
0065.13201,77,ILE DE FRANCE,SEINE ET MARNE,VERNOU LA CELLE SUR SEINE,EDF (Turbines à combustion),689103,6808921,2020-12-14,A,SB,Industries,En fonctionnement,77670,77494,
0065.13209,91,ILE DE FRANCE,ESSONNE,WISSOUS,SIV,649680,6847711,2015-04-07,E,NS,Industries,En fonctionnement,91320,91689,
0065.13213,95,ILE DE FRANCE,VAL D'OISE,ST OUEN L AUMONE,SISLEY,637865,6882086,2020-06-26,A,NS,Industries,En fonctionnement,95066,95572,
0065.13214,78,ILE DE FRANCE,YVELINES,MERE,SAZEC,613002,6856750,2018-09-19,E,NS,Industries,En fonctionnement,78490,78389,
0065.13220,95,ILE DE FRANCE,VAL D'OISE,CERGY,CENERGY (ex-CYEL) - Plaine des Linandes,631481,6883774,2019-04-17,A,NS,Industries,En fonctionnement,95000,95127,
0065.13226,77,ILE DE FRANCE,SEINE ET MARNE,BRIE COMTE ROBERT,SIVOM,670316,6844648,2017-11-30,A,NS,Industries,En fonctionnement,77170,77053,84.12Z
0065.13231,95,ILE DE FRANCE,VAL D'OISE,SARCELLES,GARNIER ET FILS (Sarcelles),655061,6876757,2020-05-26,A,NS,Industries,En fonctionnement,95200,95585,
0065.13254,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,SYTRADEM,697880,6809251,2020-12-08,A,NS,Industries,En fonctionnement,77130,77305,38.11Z
0065.13276,91,ILE DE FRANCE,ESSONNE,CORBEIL ESSONNES,YPOSKESI (ex GENETHON),659647,6835477,2020-09-22,A,NS,Industries,En fonctionnement,91100,91174,
0065.13336,91,ILE DE FRANCE,ESSONNE,LE COUDRAY MONTCEAUX,CARREFOUR SUPPLY CHAIN Bât. A,660233,6829602,2016-11-17,A,NS,Industries,En fonctionnement,91830,91179,
0065.13337,91,ILE DE FRANCE,ESSONNE,LE COUDRAY MONTCEAUX,ARGAN,660659,6829701,2016-11-17,A,NS,Industries,En fonctionnement,91830,91179,
0065.13362,91,ILE DE FRANCE,ESSONNE,CHAMPLAN,MATERLOC TP,647805,6845895,2019-03-21,E,NS,Industries,En fonctionnement,91160,91136,
0065.13383,91,ILE DE FRANCE,ESSONNE,ETAMPES,OLEO RECYCLING ,638115,6817197,2019-09-04,A,NS,Industries,En fonctionnement,91150,91223,
0065.13392,77,ILE DE FRANCE,SEINE ET MARNE,MORET-LOING-ET-ORVANNE,DEPOLIA,688416,6807702,2020-10-19,A,NS,Industries,En fonctionnement,77250,77316,
0065.13412,78,ILE DE FRANCE,YVELINES,LES LOGES EN JOSAS,ELIA MEDICAL PARIS OUEST,636336,6851644,,A,NS,Industries,En fonctionnement,78350,78343,
0065.13440,91,ILE DE FRANCE,ESSONNE,MASSY,LINA AUTO SERVICES,647471,6846297,2019-02-20,E,NS,Industries,En fonctionnement,91300,91377,45.20A
0065.13521,91,ILE DE FRANCE,ESSONNE,VERT LE GRAND,SMCTVPE,654928,6832374,2014-02-13,E,NS,Industries,En fonctionnement,91810,91648,
0065.13523,91,ILE DE FRANCE,ESSONNE,ETAMPES,SIREDOM,637096,6817035,2016-03-16,E,NS,Industries,En fonctionnement,91150,91223,
0065.13532,77,ILE DE FRANCE,SEINE ET MARNE,HERME,SABLIERES DU PORTMONTAIN,725040,6819298,2020-09-08,A,NS,Carrières,En fonctionnement,77114,77227,
0065.13618,91,ILE DE FRANCE,ESSONNE,ST MICHEL SUR ORGE,S.I de Villemiland-Wissous,650733,6835966,,E,NS,Industries,En fonctionnement,91240,91570,
0065.13622,78,ILE DE FRANCE,YVELINES,CHAMBOURCY,CARREFOUR Stations Service,629082,6868222,2020-05-29,E,NS,Industries,En fonctionnement,78240,78133,47.30Z
0065.13667,91,ILE DE FRANCE,ESSONNE,ATHIS MONS,COMPASS GROUP,655543,6845190,2020-10-13,E,NS,Industries,En fonctionnement,91200,91027,
0065.13696,77,ILE DE FRANCE,SEINE ET MARNE,ST THIBAULT DES VIGNES,Syndi Intercom d'Assainissemt Marne la V,676055,6863809,2020-12-15,A,NS,Industries,En fonctionnement,77400,77438,
0065.13752,91,ILE DE FRANCE,ESSONNE,MASSY,SARL ANTONELLI DOMENICO,647259,6847332,2017-10-31,E,NS,Industries,En fonctionnement,91300,91377,
0065.13757,95,ILE DE FRANCE,VAL D'OISE,SARCELLES,Compagnie de Phalsbourg,654153,6876354,2017-05-16,E,NS,Industries,En fonctionnement,95200,95585,
0065.13760,78,ILE DE FRANCE,YVELINES,ST CYR L ECOLE,TOTAL RAFFINAGE MARKETING,631660,6855357,2020-01-29,E,NS,Industries,En fonctionnement,78210,78545,68.20B
0065.13843,91,ILE DE FRANCE,ESSONNE,EVRY-COURCOURONNES,CA GRD PARIS SUD SEINE ESSONNE SENART,660596,6836383,2020-12-18,E,NS,Industries,En fonctionnement,91000,91228,
0065.13932,78,ILE DE FRANCE,YVELINES,MAGNANVILLE,BUFFET CRAMPON,604461,6875878,2015-04-16,A,NS,Industries,En fonctionnement,78200,78354,32.20Z
0065.13937,78,ILE DE FRANCE,YVELINES,BUCHELAY,SAFRAN HELICOPTER ENGINES,602452,6877571,2018-10-11,E,NS,Industries,En fonctionnement,78200,78118,
0065.13953,77,ILE DE FRANCE,SEINE ET MARNE,POIGNY,IMERYS CERAMICS FRANCE,719918,6826570,2019-12-12,E,NS,Industries,En fonctionnement,77160,77368,
0065.13967,78,ILE DE FRANCE,YVELINES,LA BOISSIERE ECOLE,SCI LA TREMBLAYE,599805,6842457,2018-06-15,A,NS,Industries,En fonctionnement,78125,78077,68.20B
0065.13987,77,ILE DE FRANCE,SEINE ET MARNE,MAROLLES SUR SEINE,SOCIETE NOUVELLE DE BALLASTIERES,699403,6808812,2020-09-03,A,NS,Carrières,En fonctionnement,77130,77279,
0065.14021,77,ILE DE FRANCE,SEINE ET MARNE,USSY SUR MARNE,WIAME VRD,703670,6873456,2019-05-20,E,NS,Industries,En fonctionnement,77260,77478,
0065.14030,78,ILE DE FRANCE,YVELINES,RAMBOUILLET,ALPLA,614260,6837353,2020-07-21,E,NS,Industries,En fonctionnement,78120,78517,
0065.14058,78,ILE DE FRANCE,YVELINES,CHANTELOUP LES VIGNES,GOODMAN  LOGISTICS DEVELOPMENTS,628922,6874197,2018-02-14,A,NS,Industries,En fonctionnement,78570,78138,
0065.14085,95,ILE DE FRANCE,VAL D'OISE,GONESSE,SEDIFRAIS (ex SEGRO),659551,6875746,2019-05-02,E,NS,Industries,En fonctionnement,95500,95277,68.20B
0065.14152,78,ILE DE FRANCE,YVELINES,LIMAY,GUAINVILLE RECUPER,608729,6878151,2015-06-11,E,NS,Industries,En fonctionnement,78520,78335,45.20B
0065.14183,77,ILE DE FRANCE,SEINE ET MARNE,GRETZ ARMAINVILLIERS,RHENUS  LOGISTICS,680241,6848432,2016-12-15,A,NS,Industries,En fonctionnement,77220,77215,
0065.14191,91,ILE DE FRANCE,ESSONNE,MASSY,YPREMA,646963,6846480,2019-09-24,E,NS,Industries,En fonctionnement,91300,91377,
0065.14195,91,ILE DE FRANCE,ESSONNE,NOZAY,SMCTVPE,642437,6840807,2014-02-06,E,NS,Industries,En fonctionnement,91620,91458,
0065.14219,91,ILE DE FRANCE,ESSONNE,WISSOUS,SOCIETE WISSOUS LOGISTIQUE,651563,6847044,2020-12-07,A,NS,Industries,En fonctionnement,91320,91689,
0065.14239,78,ILE DE FRANCE,YVELINES,BONNIERES SUR SEINE,SAGE DRS,595254,6882620,2018-01-30,A,NS,Industries,En fonctionnement,78270,78089,
0065.14262,78,ILE DE FRANCE,YVELINES,LIMAY,RECYC MATELAS,608007,6875920,2019-03-19,A,NS,Industries,En fonctionnement,78520,78335,
0065.14275,77,ILE DE FRANCE,SEINE ET MARNE,BRIE COMTE ROBERT,BERGERAT MONNOYEUR,671334,6844971,2015-05-28,A,NS,Industries,En fonctionnement,77170,77053,
0065.14293,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,MONTEA France,669908,6831369,2014-09-10,E,NS,Industries,En fonctionnement,77176,77445,
0065.14316,91,ILE DE FRANCE,ESSONNE,AVRAINVILLE,AUTODROME N20,643288,6830278,2019-12-17,E,NS,Industries,En fonctionnement,91630,91041,45.11Z
0065.14321,78,ILE DE FRANCE,YVELINES,TRAPPES,MAZARIN (ex:EURASIA),626242,6851863,2018-12-14,E,NS,Industries,En fonctionnement,78190,78621,
0065.14331,77,ILE DE FRANCE,SEINE ET MARNE,LES ORMES SUR VOULZIE,A2C+GRANULATS VICAT+GSM site A,717659,6815371,2021-01-22,A,NS,Carrières,En fonctionnement,77134,77347,
0065.14368,91,ILE DE FRANCE,ESSONNE,ECHARCON,SEMATERRE (Groupe SEMARDEL),655481,6831775,2020-03-03,E,NS,Industries,En fonctionnement,91540,91204,
0065.14380,77,ILE DE FRANCE,SEINE ET MARNE,ST MARD,C-LOGISTICS BAT A ex CDISCOUNT,677935,6882117,2019-02-19,A,NS,Industries,En fonctionnement,77230,77420,
0065.14386,95,ILE DE FRANCE,VAL D'OISE,ST OUEN L AUMONE,SELP SAINT OUEN (exSEGRO BAT B),637888,6882557,2020-10-14,E,NS,Industries,En fonctionnement,95066,95572,
0065.14387,91,ILE DE FRANCE,ESSONNE,ANGERVILLIERS,JEAN LEFEBVRE,630312,6833563,2019-10-08,E,NS,Industries,En fonctionnement,91470,91017,
0065.14406,95,ILE DE FRANCE,VAL D'OISE,PONTOISE,GENDARMERIE NATIONALE - PJGN,633314,6882192,2020-09-17,E,NS,Industries,En fonctionnement,95000,95500,
0065.14433,77,ILE DE FRANCE,SEINE ET MARNE,COMPANS,NOTAPIERRE (UNOFI),673998,6876975,2019-08-08,E,NS,Industries,En fonctionnement,77290,77123,
0065.14434,91,ILE DE FRANCE,ESSONNE,LE COUDRAY MONTCEAUX,RHENUS CONTRACT LOGISTICS PARIS,660582,6829294,2019-04-12,A,NS,Industries,En fonctionnement,91830,91179,
0065.14435,94,ILE DE FRANCE,VAL DE MARNE,VILLENEUVE LE ROI,C2J,658163,6848562,2021-02-01,E,NS,Industries,En fonctionnement,94290,94077,
0065.14459,77,ILE DE FRANCE,SEINE ET MARNE,CHELLES,AUBINE,669905,6865675,2017-03-03,E,NS,Industries,En fonctionnement,77500,77108,
0065.14495,77,ILE DE FRANCE,SEINE ET MARNE,SERRIS,BANQUE DE FRANCE,684428,6859904,2021-03-04,E,NS,Industries,En fonctionnement,77700,77449,
0065.14541,93,ILE DE FRANCE,SEINE-SAINT-DENIS,TREMBLAY EN FRANCE,DASSAULT MEDIAS (SA SOCPRESSE),667912,6874795,,E,NS,Industries,En fonctionnement,93290,93073,
0065.14660,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,REVIVAL,647716,6871410,2020-03-02,A,NS,Industries,En fonctionnement,92230,92036,
0065.14663,77,ILE DE FRANCE,SEINE ET MARNE,FERRIERES EN BRIE,ARGAN  (ex DECATHLON),679367,6858369,2019-09-26,A,NS,Industries,En fonctionnement,77164,77181,
0065.14700,77,ILE DE FRANCE,SEINE ET MARNE,CHANTELOUP EN BRIE,ARVATO SERVICES HEALTHCARE,681619,6862443,2014-02-27,E,NS,Industries,En fonctionnement,77600,77085,
0065.14714,78,ILE DE FRANCE,YVELINES,TRAPPES,AUCHAN FRANCE,625685,6851925,2020-03-05,A,NS,Industries,En fonctionnement,78190,78621,47.11F
0065.14742,77,ILE DE FRANCE,SEINE ET MARNE,REAU,GENERIS,670962,6832985,2020-09-09,A,NS,Industries,En fonctionnement,77550,77384,
0065.14760,92,ILE DE FRANCE,HAUTS DE SEINE,LEVALLOIS PERRET,CRISTALIA,648636,6866290,2019-03-29,E,NS,Industries,En fonctionnement,92300,92044,35.30Z
0065.14782,91,ILE DE FRANCE,ESSONNE,ANGERVILLE,SITREVA,626707,6802112,2019-05-21,E,NS,Industries,En fonctionnement,91670,91016,
0065.14850,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LA COURNEUVE,INTERXION FRANCE,656179,6869663,2019-04-16,A,NS,Industries,En fonctionnement,93120,93027,
0065.14888,78,ILE DE FRANCE,YVELINES,AUFFARGIS,SITREVA,618736,6845096,2020-02-13,E,NS,Industries,En fonctionnement,78610,78030,
0065.14903,95,ILE DE FRANCE,VAL D'OISE,ARGENTEUIL,PROSERVE DASRI (ex TRADEHOS),642878,6872508,2021-01-12,A,NS,Industries,En fonctionnement,95100,95018,38.22Z
0065.14906,91,ILE DE FRANCE,ESSONNE,BONDOUFLE,MEDICAL RECYCLING,653025,6834145,2021-01-13,A,NS,Industries,En fonctionnement,91070,91086,
0065.14942,91,ILE DE FRANCE,ESSONNE,WISSOUS,LA POSTE,650865,6846879,2019-03-26,E,NS,Industries,En fonctionnement,91320,91689,
0065.14992,77,ILE DE FRANCE,SEINE ET MARNE,MEAUX,GCF BIH 77,692587,6873024,2020-12-16,E,NS,Industries,En fonctionnement,77100,77284,
0065.15004,77,ILE DE FRANCE,SEINE ET MARNE,FERRIERES EN BRIE,ARGAN,679712,6858543,2014-07-17,A,NS,Industries,En fonctionnement,77164,77181,
0065.15011,78,ILE DE FRANCE,YVELINES,LIMAY,GIVI MATESHVILI,608655,6877522,2020-05-15,E,NS,Industries,En fonctionnement,78520,78335,
0065.15032,77,ILE DE FRANCE,SEINE ET MARNE,CHAUMES EN BRIE,BIOENERGIE DE LA BRIE,691504,6840737,2014-06-12,E,NS,Industries,En fonctionnement,77390,77107,
0065.15054,93,ILE DE FRANCE,SEINE-SAINT-DENIS,BOBIGNY,SMAC SAS COUDRIN,657822,6867293,2018-09-10,E,NS,Industries,En fonctionnement,93000,93008,
0065.15055,77,ILE DE FRANCE,SEINE ET MARNE,CLAYE SOUILLY,BGM,673370,6871290,2018-11-28,E,NS,Industries,En fonctionnement,77410,77118,
0065.15080,77,ILE DE FRANCE,SEINE ET MARNE,PRESLES EN BRIE,PROLOGIS FRANCE LXXXI EURL,679898,6847551,2020-05-12,A,NS,Industries,En fonctionnement,77220,77377,
0065.15101,78,ILE DE FRANCE,YVELINES,ROSNY SUR SEINE,CHRISTIAN RECUPER,601553,6877926,2020-12-28,A,NS,Industries,En fonctionnement,78710,78531,
0065.15108,91,ILE DE FRANCE,ESSONNE,ST MICHEL SUR ORGE,SMCTVPE,650400,6835762,2014-03-27,E,NS,Industries,En fonctionnement,91240,91570,
0065.15152,77,ILE DE FRANCE,SEINE ET MARNE,LAGNY SUR MARNE,AV RECYCLAGE (LA GENERALE DES METAUX ),676690,6863906,2021-02-03,A,NS,Industries,En fonctionnement,77400,77243,
0065.15189,91,ILE DE FRANCE,ESSONNE,VIGNEUX SUR SEINE,AALYAH Recyclage,658222,6846220,2019-11-12,E,NS,Industries,En fonctionnement,91270,91657,
0065.15208,95,ILE DE FRANCE,VAL D'OISE,LE PLESSIS BOUCHARD,PROCUVES,643096,6878330,2020-01-24,A,NS,Industries,En fonctionnement,95130,95491,
0065.15212,77,ILE DE FRANCE,SEINE ET MARNE,ST MARD,C-LOGISTICS BATC ex CDISCOUNTex GOODMAN,677955,6882142,2019-02-19,A,NS,Industries,En fonctionnement,77230,77420,
0065.15213,77,ILE DE FRANCE,SEINE ET MARNE,ST MARD,LA FRANCAISE DES JEUX (eGOODMAN F(Bat D),678060,6881987,2019-07-22,E,NS,Industries,En fonctionnement,77230,77420,
0065.15216,77,ILE DE FRANCE,SEINE ET MARNE,ST PIERRE LES NEMOURS,VAREMA Recyclage,677035,6797360,2015-02-27,E,NS,Industries,En fonctionnement,77140,77431,
0065.15231,77,ILE DE FRANCE,SEINE ET MARNE,FERRIERES EN BRIE,SUNCLEAR France,679602,6858067,2014-07-22,E,NS,Industries,En fonctionnement,77164,77181,46.73A
0065.15255,78,ILE DE FRANCE,YVELINES,HOUDAN,IDEAFORM SOTRAFER,596094,6855241,2016-08-02,E,NS,Industries,En fonctionnement,78550,78310,
0065.15285,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LA COURNEUVE,GUY DAUPHIN ENVIRONNEMENT,656471,6870366,2020-06-09,E,NS,Industries,En fonctionnement,93120,93027,
0065.15308,91,ILE DE FRANCE,ESSONNE,BRIERES LES SCELLES,Blanchisserie Saint-Chéron,637091,6817376,2016-05-12,E,NS,Industries,En fonctionnement,91150,91109,
0065.15338,77,ILE DE FRANCE,SEINE ET MARNE,ST THIBAULT DES VIGNES,AUBINE (ex SITA idf) SIETREM,676097,6863948,2017-03-03,E,NS,Industries,En fonctionnement,77400,77438,
0065.15459,94,ILE DE FRANCE,VAL DE MARNE,SUCY EN BRIE,MANUFACTURE CARTIER LUNETTES,663038,6851820,2020-11-17,E,NS,Industries,En fonctionnement,94370,94071,32.50B
0065.15481,77,ILE DE FRANCE,SEINE ET MARNE,MEAUX,WIPELEC,693402,6873793,2020-02-25,A,NS,Industries,En fonctionnement,77040,77284,
0065.15486,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,SENECRUS,652489,6850790,2017-01-03,E,NS,Industries,En fonctionnement,94539,94065,10.20Z
0065.15495,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,REVIVAL (ex COREPA),647654,6872350,2018-03-06,A,NS,Industries,En fonctionnement,92230,92036,38.31Z
0065.15506,78,ILE DE FRANCE,YVELINES,AUBERGENVILLE,FEBI FRANCE,616358,6874984,2016-06-20,E,NS,Industries,En fonctionnement,78410,78029,
0065.15524,77,ILE DE FRANCE,SEINE ET MARNE,LUZANCY,HFM,713457,6873118,2015-06-17,A,NS,Industries,En fonctionnement,77138,77265,
0065.15526,78,ILE DE FRANCE,YVELINES,BEYNES,GRT Gaz,617459,6860735,2018-05-22,A,NS,Industries,En fonctionnement,78650,78062,
0065.15542,95,ILE DE FRANCE,VAL D'OISE,SURVILLIERS,EIF SURVILLIERS BAT  D (ex PANHARD),666094,6888118,2020-06-26,A,NS,Industries,En fonctionnement,95470,95604,
0065.15548,77,ILE DE FRANCE,SEINE ET MARNE,MORMANT,FM FRANCE SAS,691140,6834906,2020-10-12,A,SB,Industries,En fonctionnement,77720,77317,49.41A
0065.15558,95,ILE DE FRANCE,VAL D'OISE,MONTMAGNY,RIALLAND,651303,6873292,2015-01-07,A,NS,Industries,En fonctionnement,95360,95427,
0065.15583,91,ILE DE FRANCE,ESSONNE,RIS ORANGIS,SMCTVPE,655547,6838558,2014-11-14,E,NS,Industries,En fonctionnement,91130,91521,
0065.15605,78,ILE DE FRANCE,YVELINES,BUCHELAY,SULZER POMPES FRANCE,603580,6877007,2018-11-29,E,NS,Industries,En fonctionnement,78200,78118,
0065.15701,95,ILE DE FRANCE,VAL D'OISE,MARLY LA VILLE,SAS GAZELEY,664610,6888138,2016-03-29,E,NS,Industries,En fonctionnement,95670,95371,41.10C
